1	90
1	61
1	70
1	79
1	70
1	89
1	101
1	69
1	71
1	69
1	80
1	80
1	68
1	90
1	70
1	70
1	69
1	69
1	80
1	89
1	100
1	60
1	90
1	79
1	111
1	72
1	69
1	80
1	61
1	59
1	60
1	59
1	89
1	80
1	100
1	70
1	70
1	70
1	78
1	60
1	80
1	100
1	80
1	69
1	91
1	69
1	111
1	69
1	70
1	89
1	70
1	99
1	81
1	89
1	79
1	88
1	71
1	62
1	60
1	79
1	81
1	69
1	81
1	60
1	70
1	109
1	90
1	80
1	80
1	70
1	70
1	71
1	79
1	70
1	70
1	86
1	70
1	71
1	80
1	70
1	59
1	80
1	80
1	81
1	99
1	120
1	71
1	71
1	69
1	70
1	90
1	89
1	110
1	79
1	70
1	79
1	91
1	89
1	80
1	81
1	89
1	60
1	59
1	70
1	60
1	70
1	84
1	80
1	81
1	78
1	60
1	70
1	80
1	77
1	80
1	101
1	79
1	71
1	68
1	81
1	70
1	78
1	61
1	59
1	71
1	90
1	79
1	81
1	87
1	100
1	110
1	60
1	79
1	69
1	60
1	60
1	60
1	90
1	80
1	60
1	60
1	81
1	80
1	89
1	110
1	89
1	80
1	101
1	60
1	61
1	108
1	60
1	72
1	58
1	60
1	80
1	60
1	61
1	119
1	70
1	120
1	69
1	69
1	120
1	61
1	80
1	90
1	70
1	70
1	69
1	60
1	60
1	87
1	79
1	59
1	61
1	70
1	61
1	79
1	81
1	89
1	89
1	100
1	80
1	89
1	80
1	76
1	108
1	80
1	80
1	61
1	69
1	70
1	69
1	69
1	91
1	80
1	61
1	88
1	119
1	60
1	70
1	90
1	59
1	100
1	60
1	80
1	70
1	109
1	70
1	72
1	110
1	60
1	60
1	60
1	68
1	61
1	91
1	59
1	80
1	60
1	60
1	79
1	69
1	80
1	91
1	100
1	120
1	69
1	90
1	70
1	70
1	71
1	69
1	91
1	69
1	69
1	70
1	109
1	99
1	59
1	71
1	89
1	61
1	61
1	71
1	71
1	79
1	70
1	69
1	72
1	80
1	59
1	71
1	59
1	50
1	70
1	89
1	60
1	59
1	71
1	90
1	70
1	100
1	70
1	119
1	69
1	80
1	118
1	61
1	70
1	109
1	60
1	59
1	90
1	69
1	70
1	89
1	59
1	90
1	140
1	70
1	70
1	90
1	60
1	62
1	129
1	62
1	79
1	60
1	88
1	60
1	59
1	81
1	60
1	100
1	101
1	60
1	82
1	89
1	89
1	120
1	69
1	120
1	61
1	69
1	69
1	80
1	98
1	80
1	90
1	110
1	70
1	69
1	69
1	80
1	70
1	90
1	68
1	61
1	61
1	61
1	60
1	60
1	60
1	60
1	60
1	61
1	69
1	70
1	60
1	69
1	72
1	79
1	110
1	50
1	60
1	80
1	58
1	59
1	60
1	58
1	61
1	109
1	60
1	60
1	49
1	51
1	59
1	99
1	111
1	61
1	70
1	78
1	70
1	59
1	49
1	70
1	99
1	61
1	70
1	59
1	60
1	78
1	80
1	89
1	110
1	71
1	80
1	81
1	89
1	90
1	68
1	70
1	80
1	69
1	69
1	70
1	59
1	69
1	81
1	78
1	112
1	70
1	70
1	69
1	70
1	69
1	89
1	111
1	70
1	89
1	59
1	82
1	71
1	101
1	118
1	80
1	61
1	80
1	79
1	71
1	89
1	79
1	80
1	80
1	70
1	70
1	59
1	80
1	70
1	60
1	60
1	80
1	79
1	69
1	71
1	70
1	70
1	89
1	69
1	109
1	81
1	90
1	60
1	71
1	110
1	70
1	80
1	90
1	62
1	60
1	60
1	70
1	80
1	60
1	69
1	90
1	80
1	100
1	79
1	60
1	59
1	61
1	61
1	99
1	60
1	59
1	70
1	60
1	70
1	60
1	60
1	100
1	60
1	80
1	80
1	80
1	100
1	60
1	69
1	101
1	59
1	60
1	59
1	70
1	90
1	80
1	107
1	99
1	111
1	101
1	60
1	60
1	109
1	59
1	120
1	61
1	91
1	120
1	79
1	98
1	60
1	81
1	90
1	61
1	100
1	90
1	89
1	100
1	61
1	69
1	140
1	129
1	118
1	60
1	80
1	98
1	70
1	79
1	129
1	61
1	69
1	108
1	60
1	61
1	110
1	69
1	81
1	100
1	60
1	60
1	88
1	59
1	71
1	119
1	59
1	60
1	60
1	59
1	50
1	69
1	81
1	69
1	111
1	71
1	98
1	70
1	80
1	61
1	61
1	110
1	80
1	61
1	90
1	79
1	80
1	69
1	51
1	79
1	90
1	71
1	141
1	80
1	81
1	80
1	71
1	118
1	60
1	60
1	90
1	59
1	60
1	90
1	79
1	60
1	60
1	71
1	71
1	70
1	70
1	80
1	60
1	61
1	79
1	99
1	60
1	60
1	59
1	77
1	100
1	80
1	100
1	90
1	80
1	108
1	91
1	109
1	70
1	80
1	109
1	91
1	71
1	89
1	60
1	71
1	110
1	60
1	70
1	90
1	71
1	110
1	130
1	150
1	60
1	70
1	131
1	99
1	80
1	120
1	59
1	70
1	100
1	99
1	99
1	100
1	80
1	100
1	60
1	60
1	89
1	60
1	69
1	141
1	60
1	130
1	131
1	60
1	60
1	99
1	61
1	90
1	60
1	70
1	60
1	60
1	81
1	79
1	60
1	59
1	71
1	89
1	99
1	60
1	60
1	87
1	79
1	110
1	59
1	60
1	61
1	60
1	70
1	79
1	60
1	89
1	129
1	79
1	61
1	60
1	79
1	70
1	81
1	79
1	110
1	70
1	70
1	70
1	60
1	70
1	59
1	60
1	80
1	50
1	61
1	80
1	79
1	79
1	80
1	79
1	91
1	110
1	60
1	60
1	71
1	76
1	70
1	70
1	89
1	110
1	61
1	61
1	108
1	71
1	70
1	70
1	80
1	140
1	60
1	60
1	89
1	61
1	61
1	81
1	119
1	80
1	60
1	80
1	90
1	60
1	70
1	66
1	103
1	89
1	80
1	71
1	70
1	81
1	89
1	69
1	79
1	81
1	111
1	60
1	70
1	60
1	80
1	70
1	71
1	70
1	70
1	60
1	61
1	60
1	60
1	81
1	79
1	107
1	61
1	91
1	60
1	70
1	60
1	100
1	79
1	80
1	70
1	140
1	60
1	60
1	70
1	71
1	71
1	70
1	59
1	70
1	60
1	60
1	100
1	99
1	69
1	69
1	108
1	69
1	140
1	60
1	60
1	69
1	80
1	80
1	70
1	60
1	99
1	79
1	60
1	70
1	110
1	101
1	81
1	89
1	80
1	109
1	60
1	50
1	70
1	80
1	80
1	78
1	81
1	89
1	60
1	71
1	89
1	70
1	70
1	70
1	71
1	112
1	110
1	60
1	70
1	50
1	70
1	121
1	74
1	89
1	60
1	100
1	70
1	59
1	100
1	60
1	60
1	127
1	60
1	70
1	60
1	61
1	71
1	99
1	60
1	50
1	60
1	91
1	109
1	60
1	90
1	80
1	69
1	80
1	79
1	89
1	99
1	90
1	60
1	101
1	80
1	80
1	91
1	79
1	75
1	81
1	60
1	70
1	70
1	109
1	100
1	80
1	80
1	60
1	60
1	60
1	108
1	60
1	60
1	100
1	59
1	71
1	135
1	60
1	150
1	98
1	60
1	80
1	110
1	79
1	90
1	79
1	71
1	60
1	90
1	70
1	70
1	70
1	60
1	70
1	61
1	99
1	90
1	80
1	90
1	100
1	80
1	90
1	90
1	70
1	129
1	59
1	80
1	90
1	60
1	71
1	110
1	100
1	61
1	51
1	62
1	88
1	60
1	80
1	80
1	120
1	79
1	80
1	80
1	80
1	61
1	90
1	61
1	80
1	90
1	59
1	90
1	60
1	60
1	119
1	60
1	82
1	100
1	100
1	60
1	121
1	69
1	80
1	130
1	60
1	60
1	70
1	90
1	61
1	71
1	79
1	70
1	81
1	70
1	60
1	80
1	69
1	60
1	100
1	60
1	60
1	80
1	70
1	80
1	139
1	70
1	60
1	60
1	70
1	120
1	69
1	71
1	89
1	121
1	71
1	70
1	70
1	69
1	60
1	69
1	93
1	90
1	89
1	71
1	70
1	60
1	71
1	70
1	89
1	60
1	70
1	89
1	109
1	59
1	60
1	66
1	86
1	118
1	59
1	80
1	80
1	60
1	60
1	79
1	60
1	50
1	60
1	80
1	71
1	60
1	110
1	81
1	70
1	90
1	70
1	70
1	80
1	110
1	80
1	60
1	60
1	60
1	60
1	70
1	60
1	108
1	140
1	51
1	70
1	70
1	69
1	71
1	69
1	91
1	70
1	80
1	89
1	61
1	60
1	120
1	70
1	70
1	99
1	89
1	82
1	100
1	60
